-5.990000000000000000e+02,-5.120000000000000000e+02,-4.890000000000000000e+02,-4.980000000000000000e+02,-4.900000000000000000e+02,-5.500000000000000000e+02,-4.940000000000000000e+02,-5.020000000000000000e+02,-1.568000000000000000e+03,-1.584000000000000000e+03
-5.610000000000000000e+02,-1.452000000000000000e+03,-6.060000000000000000e+02,-5.510000000000000000e+02,-5.010000000000000000e+02,-5.760000000000000000e+02,-5.840000000000000000e+02,-5.210000000000000000e+02,-5.230000000000000000e+02,-5.070000000000000000e+02
-4.870000000000000000e+02,-5.710000000000000000e+02,-6.180000000000000000e+02,-5.590000000000000000e+02,-5.410000000000000000e+02,-6.090000000000000000e+02,-6.270000000000000000e+02,-6.440000000000000000e+02,-5.430000000000000000e+02,-5.250000000000000000e+02
-4.980000000000000000e+02,-5.340000000000000000e+02,-5.250000000000000000e+02,-5.630000000000000000e+02,-6.150000000000000000e+02,-5.590000000000000000e+02,-5.940000000000000000e+02,-5.160000000000000000e+02,-5.420000000000000000e+02,-5.390000000000000000e+02
-5.250000000000000000e+02,-5.050000000000000000e+02,-6.220000000000000000e+02,-5.760000000000000000e+02,-5.190000000000000000e+02,-5.210000000000000000e+02,-5.670000000000000000e+02,-5.210000000000000000e+02,-6.920000000000000000e+02,-5.940000000000000000e+02
-5.110000000000000000e+02,-5.550000000000000000e+02,-6.110000000000000000e+02,-5.500000000000000000e+02,-4.790000000000000000e+02,-5.690000000000000000e+02,-4.910000000000000000e+02,-5.680000000000000000e+02,-6.390000000000000000e+02,-6.230000000000000000e+02
-1.713000000000000000e+03,-5.560000000000000000e+02,-5.280000000000000000e+02,-5.030000000000000000e+02,-1.715000000000000000e+03,-5.060000000000000000e+02,-1.617000000000000000e+03,-5.590000000000000000e+02,-5.410000000000000000e+02,-5.930000000000000000e+02
-4.740000000000000000e+02,-5.410000000000000000e+02,-5.430000000000000000e+02,-1.614000000000000000e+03,-1.706000000000000000e+03,-5.190000000000000000e+02,-1.567000000000000000e+03,-5.830000000000000000e+02,-6.230000000000000000e+02,-5.800000000000000000e+02
-4.610000000000000000e+02,-5.050000000000000000e+02,-5.210000000000000000e+02,-1.713000000000000000e+03,-1.782000000000000000e+03,-4.780000000000000000e+02,-5.400000000000000000e+02,-5.020000000000000000e+02,-5.100000000000000000e+02,-1.632000000000000000e+03
-1.740000000000000000e+03,-1.628000000000000000e+03,-5.130000000000000000e+02,-4.870000000000000000e+02,-1.771000000000000000e+03,-4.730000000000000000e+02,-1.695000000000000000e+03,-4.780000000000000000e+02,-4.810000000000000000e+02,-1.700000000000000000e+03
-4.490000000000000000e+02,-4.940000000000000000e+02,-4.810000000000000000e+02,-1.729000000000000000e+03,-1.781000000000000000e+03,-1.712000000000000000e+03,-1.713000000000000000e+03,-1.650000000000000000e+03,-1.614000000000000000e+03,-1.704000000000000000e+03
-4.730000000000000000e+02,-1.696000000000000000e+03,-1.785000000000000000e+03,-4.740000000000000000e+02,-1.753000000000000000e+03,-1.754000000000000000e+03,-1.765000000000000000e+03,-4.900000000000000000e+02,-1.772000000000000000e+03,-1.788000000000000000e+03
-5.000000000000000000e+02,-1.755000000000000000e+03,-1.783000000000000000e+03,-1.754000000000000000e+03,-1.756000000000000000e+03,-1.767000000000000000e+03,-1.727000000000000000e+03,-5.070000000000000000e+02,-4.500000000000000000e+02,-1.745000000000000000e+03
