-3.034400000000000000e+04,-3.025100000000000000e+04,-3.025300000000000000e+04,-3.008000000000000000e+04,-3.042600000000000000e+04,-3.043400000000000000e+04,-3.039400000000000000e+04,-3.076200000000000000e+04
-3.047500000000000000e+04,-2.992900000000000000e+04,-3.000200000000000000e+04,-3.027800000000000000e+04,-3.048800000000000000e+04,-3.045900000000000000e+04,-3.055700000000000000e+04,-3.077200000000000000e+04
-3.052300000000000000e+04,-3.044300000000000000e+04,-2.989100000000000000e+04,-3.008700000000000000e+04,-3.073800000000000000e+04,-3.051300000000000000e+04,-2.992800000000000000e+04,-3.009100000000000000e+04
-3.029800000000000000e+04,-3.001000000000000000e+04,-3.026900000000000000e+04,-3.033800000000000000e+04,-3.024500000000000000e+04,-3.046700000000000000e+04,-3.007400000000000000e+04,-3.034100000000000000e+04
-3.023900000000000000e+04,-3.009200000000000000e+04,-2.994900000000000000e+04,-3.012900000000000000e+04,-3.000000000000000000e+04,-3.009300000000000000e+04,-3.016500000000000000e+04,-2.998500000000000000e+04
-2.995000000000000000e+04,-3.005000000000000000e+04,-2.975900000000000000e+04,-2.977100000000000000e+04,-2.941100000000000000e+04,-3.041700000000000000e+04,-3.017100000000000000e+04,-2.946700000000000000e+04
-2.969300000000000000e+04,-2.997800000000000000e+04,-2.935500000000000000e+04,-2.941200000000000000e+04,-2.969100000000000000e+04,-2.966400000000000000e+04,-3.002700000000000000e+04,-2.974000000000000000e+04
-2.964500000000000000e+04,-2.996700000000000000e+04,-2.948300000000000000e+04,-2.946100000000000000e+04,-2.954500000000000000e+04,-3.009000000000000000e+04,-2.989600000000000000e+04,-2.964600000000000000e+04
-2.962600000000000000e+04,-2.977200000000000000e+04,-2.972400000000000000e+04,-2.951800000000000000e+04,-2.988400000000000000e+04,-3.032500000000000000e+04,-2.984900000000000000e+04,-3.030900000000000000e+04
-2.961500000000000000e+04,-2.973500000000000000e+04,-2.969400000000000000e+04,-2.951600000000000000e+04,-3.020500000000000000e+04,-2.971200000000000000e+04,-2.969000000000000000e+04,-2.971200000000000000e+04
-2.999000000000000000e+04,-2.972100000000000000e+04,-2.967000000000000000e+04,-2.953300000000000000e+04,-2.990400000000000000e+04,-2.952600000000000000e+04,-2.967200000000000000e+04,-2.946300000000000000e+04
-2.964700000000000000e+04,-2.997400000000000000e+04,-2.969200000000000000e+04,-2.971000000000000000e+04,-2.998000000000000000e+04,-2.933800000000000000e+04,-2.958700000000000000e+04,-2.975700000000000000e+04
-2.975500000000000000e+04,-2.951500000000000000e+04,-2.995700000000000000e+04,-2.970300000000000000e+04,-2.995000000000000000e+04,-2.980800000000000000e+04,-2.918200000000000000e+04,-2.982700000000000000e+04
-2.954100000000000000e+04,-2.911600000000000000e+04,-2.975200000000000000e+04,-3.008100000000000000e+04,-2.921200000000000000e+04,-2.985000000000000000e+04,-2.909000000000000000e+04,-2.961700000000000000e+04
-2.945400000000000000e+04,-2.898200000000000000e+04,-2.969500000000000000e+04,-2.976200000000000000e+04,-2.921600000000000000e+04,-2.964900000000000000e+04,-2.946300000000000000e+04,-2.971700000000000000e+04
-2.982800000000000000e+04,-2.965500000000000000e+04,-2.968800000000000000e+04,-2.938600000000000000e+04,-2.943800000000000000e+04,-2.947600000000000000e+04,-2.879200000000000000e+04,-2.931300000000000000e+04
-2.980600000000000000e+04,-3.004700000000000000e+04,-2.967400000000000000e+04,-2.954000000000000000e+04,-2.930600000000000000e+04,-2.954500000000000000e+04,-2.960300000000000000e+04,-2.964400000000000000e+04
-2.965700000000000000e+04,-2.958600000000000000e+04,-2.971200000000000000e+04,-2.935000000000000000e+04,-2.944600000000000000e+04,-2.912200000000000000e+04,-2.941900000000000000e+04,-2.934800000000000000e+04
-2.967200000000000000e+04,-2.994100000000000000e+04,-2.997000000000000000e+04,-2.961700000000000000e+04,-2.962900000000000000e+04,-2.914900000000000000e+04,-2.981900000000000000e+04,-2.932400000000000000e+04
-2.895700000000000000e+04,-2.942500000000000000e+04,-2.983400000000000000e+04,-2.963900000000000000e+04,-2.975300000000000000e+04,-2.908900000000000000e+04,-2.970400000000000000e+04,-2.946000000000000000e+04
-2.967900000000000000e+04,-2.989000000000000000e+04,-2.918800000000000000e+04,-2.980200000000000000e+04,-2.914400000000000000e+04,-2.929300000000000000e+04,-2.950200000000000000e+04,-2.957800000000000000e+04
-2.931000000000000000e+04,-2.934600000000000000e+04,-2.889700000000000000e+04,-2.949100000000000000e+04,-2.897600000000000000e+04,-2.957800000000000000e+04,-2.973400000000000000e+04,-2.921500000000000000e+04
-2.956400000000000000e+04,-2.888500000000000000e+04,-2.878500000000000000e+04,-2.958300000000000000e+04,-2.897300000000000000e+04,-2.957000000000000000e+04,-2.916100000000000000e+04,-2.924000000000000000e+04
-2.935000000000000000e+04,-2.949900000000000000e+04,-2.920900000000000000e+04,-2.857700000000000000e+04,-2.943900000000000000e+04,-2.928600000000000000e+04,-2.926300000000000000e+04,-2.930500000000000000e+04
-2.911400000000000000e+04,-2.971700000000000000e+04,-2.950000000000000000e+04,-2.831900000000000000e+04,-2.944700000000000000e+04,-2.962200000000000000e+04,-2.936600000000000000e+04,-2.947500000000000000e+04
-2.949400000000000000e+04,-2.981400000000000000e+04,-2.988800000000000000e+04,-2.891700000000000000e+04,-2.909100000000000000e+04,-2.973200000000000000e+04,-2.924700000000000000e+04,-2.931200000000000000e+04
-2.943000000000000000e+04,-2.975300000000000000e+04,-2.935600000000000000e+04,-2.915800000000000000e+04,-2.931600000000000000e+04,-2.928200000000000000e+04,-2.914600000000000000e+04,-2.930900000000000000e+04
-2.914200000000000000e+04,-2.929000000000000000e+04,-2.932200000000000000e+04,-2.948200000000000000e+04,-2.893400000000000000e+04,-2.906400000000000000e+04,-2.919800000000000000e+04,-2.948500000000000000e+04
-2.915400000000000000e+04,-2.917400000000000000e+04,-2.911400000000000000e+04,-2.909200000000000000e+04,-2.937800000000000000e+04,-2.859900000000000000e+04,-2.913900000000000000e+04,-2.951600000000000000e+04
-2.940800000000000000e+04,-2.930500000000000000e+04,-2.949000000000000000e+04,-2.902600000000000000e+04,-2.882200000000000000e+04,-2.876800000000000000e+04,-2.934100000000000000e+04,-2.978100000000000000e+04
-2.957200000000000000e+04,-2.890500000000000000e+04,-2.907600000000000000e+04,-2.894600000000000000e+04,-2.856700000000000000e+04,-2.896900000000000000e+04,-2.899000000000000000e+04,-2.936300000000000000e+04
-2.930900000000000000e+04,-2.917700000000000000e+04,-2.901000000000000000e+04,-2.867600000000000000e+04,-2.885400000000000000e+04,-2.893900000000000000e+04,-2.910700000000000000e+04,-2.947900000000000000e+04
-2.914200000000000000e+04,-2.908700000000000000e+04,-2.898700000000000000e+04,-2.919600000000000000e+04,-2.928100000000000000e+04,-2.893100000000000000e+04,-2.920800000000000000e+04,-2.931500000000000000e+04
-2.924900000000000000e+04,-2.908200000000000000e+04,-2.866200000000000000e+04,-2.887600000000000000e+04,-2.932600000000000000e+04,-2.922700000000000000e+04,-2.894300000000000000e+04,-2.882700000000000000e+04
-2.891200000000000000e+04,-2.910300000000000000e+04,-2.897400000000000000e+04,-2.904700000000000000e+04,-2.959600000000000000e+04,-2.904000000000000000e+04,-2.911500000000000000e+04,-2.846000000000000000e+04
-2.904300000000000000e+04,-2.904300000000000000e+04,-2.835700000000000000e+04,-2.930700000000000000e+04,-2.897300000000000000e+04,-2.907400000000000000e+04,-2.946500000000000000e+04,-2.857800000000000000e+04
-2.876200000000000000e+04,-2.933400000000000000e+04,-2.912100000000000000e+04,-2.946600000000000000e+04,-2.906500000000000000e+04,-2.888600000000000000e+04,-2.952100000000000000e+04,-2.911800000000000000e+04
-2.919600000000000000e+04,-2.893100000000000000e+04,-2.901700000000000000e+04,-2.908100000000000000e+04,-2.948300000000000000e+04,-2.909800000000000000e+04,-2.980700000000000000e+04,-2.862800000000000000e+04
-2.898200000000000000e+04,-2.904900000000000000e+04,-2.912700000000000000e+04,-2.876600000000000000e+04,-2.882100000000000000e+04,-2.915100000000000000e+04,-2.946400000000000000e+04,-2.873200000000000000e+04
-2.897100000000000000e+04,-2.895600000000000000e+04,-2.869000000000000000e+04,-2.830500000000000000e+04,-2.896400000000000000e+04,-2.888800000000000000e+04,-2.916800000000000000e+04,-2.845900000000000000e+04
-2.905900000000000000e+04,-2.889200000000000000e+04,-2.859000000000000000e+04,-2.851700000000000000e+04,-2.869900000000000000e+04,-2.915100000000000000e+04,-2.852100000000000000e+04,-2.878700000000000000e+04
-2.911800000000000000e+04,-2.901000000000000000e+04,-2.915100000000000000e+04,-2.893800000000000000e+04,-2.881800000000000000e+04,-2.924500000000000000e+04,-2.894800000000000000e+04,-2.911400000000000000e+04
-2.905300000000000000e+04,-2.883800000000000000e+04,-2.885400000000000000e+04,-2.883300000000000000e+04,-2.874300000000000000e+04,-2.890400000000000000e+04,-2.899500000000000000e+04,-2.913600000000000000e+04
-2.891700000000000000e+04,-2.900600000000000000e+04,-2.899500000000000000e+04,-2.843300000000000000e+04,-2.868800000000000000e+04,-2.885700000000000000e+04,-2.878400000000000000e+04,-2.875900000000000000e+04
-2.821700000000000000e+04,-2.912200000000000000e+04,-2.891700000000000000e+04,-2.870600000000000000e+04,-2.883000000000000000e+04,-2.830700000000000000e+04,-2.836000000000000000e+04,-2.849000000000000000e+04
-2.865200000000000000e+04,-2.887700000000000000e+04,-2.880000000000000000e+04,-2.880100000000000000e+04,-2.863200000000000000e+04,-2.845200000000000000e+04,-2.823400000000000000e+04,-2.793600000000000000e+04
-2.895800000000000000e+04,-2.908000000000000000e+04,-2.835400000000000000e+04,-2.856300000000000000e+04,-2.857000000000000000e+04,-2.838500000000000000e+04,-2.818800000000000000e+04,-2.878400000000000000e+04
-2.816900000000000000e+04,-2.932700000000000000e+04,-2.884100000000000000e+04,-2.912400000000000000e+04,-2.900200000000000000e+04,-2.891500000000000000e+04,-2.840100000000000000e+04,-2.850100000000000000e+04
-2.809400000000000000e+04,-2.893000000000000000e+04,-2.833000000000000000e+04,-2.892800000000000000e+04,-2.857000000000000000e+04,-2.879600000000000000e+04,-2.836900000000000000e+04,-2.863700000000000000e+04
-2.828800000000000000e+04,-2.875800000000000000e+04,-2.851600000000000000e+04,-2.901500000000000000e+04,-2.837400000000000000e+04,-2.858500000000000000e+04,-2.824800000000000000e+04,-2.808900000000000000e+04
-2.818000000000000000e+04,-2.882800000000000000e+04,-2.866600000000000000e+04,-2.858000000000000000e+04,-2.861800000000000000e+04,-2.839500000000000000e+04,-2.842600000000000000e+04,-2.841300000000000000e+04
-2.883500000000000000e+04,-2.810900000000000000e+04,-2.907700000000000000e+04,-2.828500000000000000e+04,-2.823800000000000000e+04,-2.860200000000000000e+04,-2.862900000000000000e+04,-2.839200000000000000e+04
-2.840200000000000000e+04,-2.831400000000000000e+04,-2.854900000000000000e+04,-2.902100000000000000e+04,-2.806200000000000000e+04,-2.883300000000000000e+04,-2.849000000000000000e+04,-2.828600000000000000e+04
-2.839100000000000000e+04,-2.863000000000000000e+04,-2.828300000000000000e+04,-2.857600000000000000e+04,-2.820200000000000000e+04,-2.838300000000000000e+04,-2.802500000000000000e+04,-2.832200000000000000e+04
-2.812500000000000000e+04,-2.880100000000000000e+04,-2.862200000000000000e+04,-2.832200000000000000e+04,-2.823600000000000000e+04,-2.814900000000000000e+04,-2.852800000000000000e+04,-2.818400000000000000e+04
-2.830500000000000000e+04,-2.827700000000000000e+04,-2.874400000000000000e+04,-2.830100000000000000e+04,-2.792400000000000000e+04,-2.854000000000000000e+04,-2.863700000000000000e+04,-2.859800000000000000e+04
-2.798500000000000000e+04,-2.845400000000000000e+04,-2.879500000000000000e+04,-2.861300000000000000e+04,-2.858700000000000000e+04,-2.849200000000000000e+04,-2.810400000000000000e+04,-2.875300000000000000e+04
-2.779900000000000000e+04,-2.814400000000000000e+04,-2.815600000000000000e+04,-2.846100000000000000e+04,-2.834400000000000000e+04,-2.877000000000000000e+04,-2.822300000000000000e+04,-2.821500000000000000e+04
-2.825300000000000000e+04,-2.840500000000000000e+04,-2.815400000000000000e+04,-2.884000000000000000e+04,-2.830000000000000000e+04,-2.899500000000000000e+04,-2.826900000000000000e+04,-2.846400000000000000e+04
-2.804800000000000000e+04,-2.803900000000000000e+04,-2.831100000000000000e+04,-2.860400000000000000e+04,-2.829900000000000000e+04,-2.841000000000000000e+04,-2.842000000000000000e+04,-2.844600000000000000e+04
-2.872200000000000000e+04,-2.870100000000000000e+04,-2.807900000000000000e+04,-2.844800000000000000e+04,-2.823100000000000000e+04,-2.839400000000000000e+04,-2.800600000000000000e+04,-2.827300000000000000e+04
-2.872500000000000000e+04,-2.859300000000000000e+04,-2.885300000000000000e+04,-2.842300000000000000e+04,-2.843000000000000000e+04,-2.815900000000000000e+04,-2.841900000000000000e+04,-2.823400000000000000e+04
-2.821800000000000000e+04,-2.826700000000000000e+04,-2.863400000000000000e+04,-2.836300000000000000e+04,-2.854500000000000000e+04,-2.822200000000000000e+04,-2.850900000000000000e+04,-2.835600000000000000e+04
-2.809400000000000000e+04,-2.812500000000000000e+04,-2.879900000000000000e+04,-2.817300000000000000e+04,-2.798700000000000000e+04,-2.801200000000000000e+04,-2.822400000000000000e+04,-2.887400000000000000e+04
-2.847400000000000000e+04,-2.778400000000000000e+04,-2.849600000000000000e+04,-2.794500000000000000e+04,-2.785500000000000000e+04,-2.827000000000000000e+04,-2.800100000000000000e+04,-2.856600000000000000e+04
-2.823000000000000000e+04,-2.804100000000000000e+04,-2.804800000000000000e+04,-2.829600000000000000e+04,-2.818800000000000000e+04,-2.802100000000000000e+04,-2.852900000000000000e+04,-2.815500000000000000e+04
-2.802300000000000000e+04,-2.786000000000000000e+04,-2.833100000000000000e+04,-2.829000000000000000e+04,-2.826400000000000000e+04,-2.870200000000000000e+04,-2.796000000000000000e+04,-2.810500000000000000e+04
-2.798700000000000000e+04,-2.765000000000000000e+04,-2.778500000000000000e+04,-2.863600000000000000e+04,-2.827900000000000000e+04,-2.822900000000000000e+04,-2.797900000000000000e+04,-2.753100000000000000e+04
-2.816200000000000000e+04,-2.781900000000000000e+04,-2.804800000000000000e+04,-2.877900000000000000e+04,-2.827600000000000000e+04,-2.789700000000000000e+04,-2.829800000000000000e+04,-2.806300000000000000e+04
-2.832800000000000000e+04,-2.810800000000000000e+04,-2.830700000000000000e+04,-2.824300000000000000e+04,-2.816000000000000000e+04,-2.842100000000000000e+04,-2.847200000000000000e+04,-2.781400000000000000e+04
-2.871000000000000000e+04,-2.831400000000000000e+04,-2.783400000000000000e+04,-2.816300000000000000e+04,-2.830400000000000000e+04,-2.827900000000000000e+04,-2.779500000000000000e+04,-2.746300000000000000e+04
-2.798900000000000000e+04,-2.809000000000000000e+04,-2.804800000000000000e+04,-2.834100000000000000e+04,-2.828900000000000000e+04,-2.802600000000000000e+04,-2.774800000000000000e+04,-2.776300000000000000e+04
-2.855500000000000000e+04,-2.805600000000000000e+04,-2.802100000000000000e+04,-2.840200000000000000e+04,-2.825600000000000000e+04,-2.822000000000000000e+04,-2.762300000000000000e+04,-2.798200000000000000e+04
-2.829800000000000000e+04,-2.766200000000000000e+04,-2.777500000000000000e+04,-2.801000000000000000e+04,-2.813700000000000000e+04,-2.767700000000000000e+04,-2.797500000000000000e+04,-2.791900000000000000e+04
-2.822800000000000000e+04,-2.752600000000000000e+04,-2.805400000000000000e+04,-2.783200000000000000e+04,-2.796000000000000000e+04,-2.786100000000000000e+04,-2.843400000000000000e+04,-2.822800000000000000e+04
-2.754300000000000000e+04,-2.806200000000000000e+04,-2.835800000000000000e+04,-2.786100000000000000e+04,-2.777500000000000000e+04,-2.800500000000000000e+04,-2.798000000000000000e+04,-2.813800000000000000e+04
-2.770500000000000000e+04,-2.761400000000000000e+04,-2.834600000000000000e+04,-2.833600000000000000e+04,-2.814800000000000000e+04,-2.806800000000000000e+04,-2.793000000000000000e+04,-2.804300000000000000e+04
-2.772000000000000000e+04,-2.746000000000000000e+04,-2.802300000000000000e+04,-2.804700000000000000e+04,-2.822700000000000000e+04,-2.800500000000000000e+04,-2.789800000000000000e+04,-2.782200000000000000e+04
-2.774200000000000000e+04,-2.748200000000000000e+04,-2.823500000000000000e+04,-2.856200000000000000e+04,-2.811000000000000000e+04,-2.771100000000000000e+04,-2.824000000000000000e+04,-2.780100000000000000e+04
-2.802200000000000000e+04,-2.773500000000000000e+04,-2.859000000000000000e+04,-2.775600000000000000e+04,-2.802600000000000000e+04,-2.791200000000000000e+04,-2.830200000000000000e+04,-2.774300000000000000e+04
-2.770300000000000000e+04,-2.768100000000000000e+04,-2.839800000000000000e+04,-2.797800000000000000e+04,-2.808000000000000000e+04,-2.767600000000000000e+04,-2.798200000000000000e+04,-2.771500000000000000e+04
-2.775300000000000000e+04,-2.787400000000000000e+04,-2.818800000000000000e+04,-2.766300000000000000e+04,-2.800800000000000000e+04,-2.724600000000000000e+04,-2.794100000000000000e+04,-2.788900000000000000e+04
-2.815900000000000000e+04,-2.818800000000000000e+04,-2.787900000000000000e+04,-2.764400000000000000e+04,-2.794400000000000000e+04,-2.738700000000000000e+04,-2.774500000000000000e+04,-2.796500000000000000e+04
-2.776600000000000000e+04,-2.823200000000000000e+04,-2.825800000000000000e+04,-2.786600000000000000e+04,-2.761200000000000000e+04,-2.726900000000000000e+04,-2.759700000000000000e+04,-2.780500000000000000e+04
-2.748600000000000000e+04,-2.799300000000000000e+04,-2.808400000000000000e+04,-2.751300000000000000e+04,-2.769300000000000000e+04,-2.790300000000000000e+04,-2.798000000000000000e+04,-2.794100000000000000e+04
-3.212100000000000000e+04
-3.221200000000000000e+04
-2.962200000000000000e+04
-2.871100000000000000e+04
-2.906700000000000000e+04
-2.863400000000000000e+04
-2.844900000000000000e+04
-2.816600000000000000e+04
-2.781700000000000000e+04
-2.803100000000000000e+04
-2.738800000000000000e+04
-2.769000000000000000e+04
-2.753100000000000000e+04
-2.746800000000000000e+04
-2.726500000000000000e+04
-2.723900000000000000e+04
-2.658300000000000000e+04
-2.751000000000000000e+04
-2.665400000000000000e+04
-2.668200000000000000e+04
-2.634600000000000000e+04
-2.648200000000000000e+04
-2.555300000000000000e+04
-2.597100000000000000e+04
-2.555400000000000000e+04
-2.544200000000000000e+04
-2.434500000000000000e+04
-2.505500000000000000e+04
-2.482000000000000000e+04
-2.459400000000000000e+04
-2.452200000000000000e+04
-2.438600000000000000e+04
-2.471200000000000000e+04
-2.450000000000000000e+04
-2.430600000000000000e+04
-2.474100000000000000e+04
-2.434300000000000000e+04
-2.371700000000000000e+04
-2.412400000000000000e+04
-2.397800000000000000e+04
-2.395700000000000000e+04
-2.430400000000000000e+04
-2.413000000000000000e+04
-2.388800000000000000e+04
-2.409300000000000000e+04
-2.418100000000000000e+04
-2.440300000000000000e+04
-2.400500000000000000e+04
-2.345400000000000000e+04
-2.386800000000000000e+04
-2.397600000000000000e+04
-2.383700000000000000e+04
-2.410100000000000000e+04
-2.398600000000000000e+04
-2.370600000000000000e+04
-2.427300000000000000e+04
-2.404200000000000000e+04
-2.374800000000000000e+04
-2.387600000000000000e+04
-2.385800000000000000e+04
-2.392200000000000000e+04
-2.359200000000000000e+04
-2.378400000000000000e+04
-2.378600000000000000e+04
-2.361600000000000000e+04
-2.332000000000000000e+04
-2.348800000000000000e+04
-2.364900000000000000e+04
-2.375100000000000000e+04
-2.373100000000000000e+04
-2.394500000000000000e+04
-2.354300000000000000e+04
-2.378000000000000000e+04
-2.361100000000000000e+04
-2.335800000000000000e+04
-2.314300000000000000e+04
-2.322500000000000000e+04
-2.322400000000000000e+04
-2.344200000000000000e+04
-2.347400000000000000e+04
-2.366800000000000000e+04
-2.400100000000000000e+04
-2.352000000000000000e+04
-2.376200000000000000e+04
-2.379000000000000000e+04
-2.354000000000000000e+04
-2.361300000000000000e+04
-2.349000000000000000e+04
-2.346500000000000000e+04
-2.324900000000000000e+04
-2.342200000000000000e+04
-2.300600000000000000e+04
-2.277500000000000000e+04
-2.326900000000000000e+04
-2.304500000000000000e+04
-2.351600000000000000e+04
-2.358500000000000000e+04
-2.379100000000000000e+04
-2.345100000000000000e+04
-2.322500000000000000e+04
-3.192000000000000000e+04
-3.202600000000000000e+04
-2.919800000000000000e+04
-2.781900000000000000e+04
-2.755500000000000000e+04
-2.735700000000000000e+04
-2.679400000000000000e+04
-2.662300000000000000e+04
-2.668900000000000000e+04
-2.664400000000000000e+04
-2.643300000000000000e+04
-2.637900000000000000e+04
-2.639800000000000000e+04
-2.589200000000000000e+04
-2.645200000000000000e+04
-2.605400000000000000e+04
-2.573600000000000000e+04
-2.514300000000000000e+04
-2.504900000000000000e+04
-2.485300000000000000e+04
-2.463700000000000000e+04
-2.418800000000000000e+04
-2.404400000000000000e+04
-2.414600000000000000e+04
-2.423100000000000000e+04
-2.436400000000000000e+04
-2.367100000000000000e+04
-2.348600000000000000e+04
-2.314800000000000000e+04
-2.275800000000000000e+04
-2.298600000000000000e+04
-2.303900000000000000e+04
-2.273100000000000000e+04
-2.268700000000000000e+04
-2.295300000000000000e+04
-2.260000000000000000e+04
-2.267900000000000000e+04
-2.251000000000000000e+04
-2.234500000000000000e+04
-2.231600000000000000e+04
-2.234700000000000000e+04
-2.211200000000000000e+04
-2.205900000000000000e+04
-2.251700000000000000e+04
-2.236200000000000000e+04
-2.228700000000000000e+04
-2.222700000000000000e+04
-2.215000000000000000e+04
-2.203600000000000000e+04
-2.203700000000000000e+04
-2.220800000000000000e+04
-2.218000000000000000e+04
-2.217400000000000000e+04
-2.198700000000000000e+04
-2.176500000000000000e+04
-2.182000000000000000e+04
-2.192700000000000000e+04
-2.210400000000000000e+04
-2.194000000000000000e+04
-2.167400000000000000e+04
-2.158000000000000000e+04
-2.169600000000000000e+04
-2.185000000000000000e+04
-2.201600000000000000e+04
-2.201300000000000000e+04
-2.233200000000000000e+04
-2.241000000000000000e+04
-2.192100000000000000e+04
-2.199800000000000000e+04
-2.168700000000000000e+04
-2.175300000000000000e+04
-2.187200000000000000e+04
-2.163300000000000000e+04
-2.187600000000000000e+04
-2.145800000000000000e+04
-2.178700000000000000e+04
-2.160200000000000000e+04
-2.149800000000000000e+04
-2.149500000000000000e+04
-2.173900000000000000e+04
-2.164600000000000000e+04
-2.179400000000000000e+04
-2.160300000000000000e+04
-2.180100000000000000e+04
-2.140600000000000000e+04
-2.168600000000000000e+04
-2.136900000000000000e+04
-2.168400000000000000e+04
-2.178300000000000000e+04
-2.190400000000000000e+04
-2.186200000000000000e+04
-2.168300000000000000e+04
-2.161100000000000000e+04
-2.177700000000000000e+04
-2.183700000000000000e+04
-2.189500000000000000e+04
-2.175800000000000000e+04
-2.153900000000000000e+04
-2.164400000000000000e+04
-2.163700000000000000e+04
-5.410000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-4.790000000000000000e+02
-3.560000000000000000e+02
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
-6.100000000000000000e+01
